year,mileage,tax(£),mpg,engineSize,price
2018.0,14886.0,135.0,256.8,1.6,18970.0
2003.0,59000.0,260.0,37.2,1.3,2395.0
2018.0,11118.0,145.0,44.1,1.0,13698.0
2018.0,4192.0,150.0,47.9,1.2,9795.0
2018.0,20414.0,145.0,52.3,1.0,12394.0
2016.0,45000.0,30.0,61.7,1.7,10299.0
2016.0,47613.0,20.0,67.3,1.7,8490.0
2016.0,27000.0,125.0,56.5,1.7,10695.0
2014.0,38589.0,30.0,62.8,1.7,8998.0
2015.0,57819.0,125.0,50.4,1.4,6498.0
2017.0,17500.0,20.0,60.1,1.0,7495.0
2019.0,2804.0,145.0,28.0,2.5,21498.0
2016.0,38717.0,125.0,58.9,2.0,14690.0
2020.0,3000.0,145.0,47.9,1.6,26995.0
2015.0,29786.0,20.0,72.4,1.6,7646.0
2019.0,9748.0,145.0,46.3,1.2,10200.0
2018.0,6000.0,145.0,36.2,1.6,21995.0
2018.0,8265.0,145.0,52.3,1.4,14000.0
2017.0,12845.0,145.0,44.8,1.6,12249.0
2019.0,3103.0,135.0,78.5,1.6,21495.0
2017.0,19583.0,30.0,55.4,1.2,7998.0
2017.0,31189.0,145.0,57.7,1.2,7622.0
2017.0,52539.0,30.0,57.7,1.2,6089.0
2015.0,33830.0,0.0,78.4,1.6,7560.0
2016.0,9856.0,20.0,61.4,1.0,6310.0
2019.0,6918.0,135.0,78.5,1.6,16995.0
2019.0,3000.0,145.0,34.9,1.6,18843.0
2016.0,26573.0,30.0,61.7,1.7,12990.0
2017.0,13699.0,30.0,57.7,1.2,7395.0
2019.0,10876.0,150.0,46.3,1.2,11149.0
2016.0,53603.0,125.0,57.6,1.7,15495.0
2017.0,35934.0,145.0,58.9,1.2,7998.0
2016.0,48975.0,0.0,78.4,1.6,7299.0
2019.0,500.0,145.0,46.3,1.2,12495.0
2018.0,12407.0,145.0,52.3,1.0,14995.0
2019.0,8639.0,145.0,57.6,1.2,10470.0
2017.0,37441.0,30.0,61.7,1.7,11000.0
2017.0,9191.0,125.0,57.6,1.7,15730.0
2014.0,18000.0,145.0,47.1,1.4,6995.0
2013.0,44538.0,160.0,50.4,1.6,7990.0
2017.0,29290.0,145.0,57.7,1.2,8789.0
2017.0,49691.0,30.0,61.7,1.7,12300.0
2016.0,64038.0,30.0,61.7,1.7,10100.0
2019.0,14587.0,145.0,44.1,1.0,15000.0
2018.0,12666.0,145.0,60.1,1.0,7290.0
2010.0,49000.0,145.0,50.4,1.4,3795.0
2018.0,28014.0,150.0,52.3,1.4,11197.0
2019.0,14880.0,145.0,44.1,1.0,14995.0
2018.0,34889.0,145.0,28.0,2.5,15498.0
2019.0,4131.0,145.0,44.1,1.0,14490.0
2017.0,12536.0,145.0,47.9,1.2,11000.0
2016.0,25857.0,20.0,60.1,1.0,5485.0
2017.0,14847.0,145.0,43.5,1.6,10654.0
2020.0,500.0,145.0,53.3,1.0,12495.0
2016.0,37027.0,30.0,56.5,1.2,6890.0
2017.0,13673.0,145.0,44.8,1.6,11698.0
2017.0,35937.0,30.0,58.9,1.2,7010.0
2019.0,4243.0,135.0,78.5,1.6,20495.0
2019.0,1000.0,145.0,49.6,1.0,9500.0
2017.0,26908.0,20.0,60.1,1.0,6490.0
2016.0,28895.0,30.0,61.7,1.7,12491.0
2019.0,6979.0,145.0,46.3,1.2,9795.0
2016.0,29200.0,30.0,57.6,1.2,6689.0
2016.0,6000.0,20.0,57.6,1.2,7500.0
2016.0,61554.0,125.0,60.1,1.7,8770.0
2017.0,18000.0,330.0,33.6,2.5,15499.0
2016.0,30773.0,30.0,61.7,1.7,12998.0
2017.0,24708.0,145.0,47.9,1.2,8995.0
2017.0,20816.0,150.0,58.9,1.2,8350.0
2020.0,4000.0,145.0,41.5,1.4,16995.0
2020.0,76.0,135.0,52.3,1.6,24495.0
2015.0,8500.0,30.0,57.6,1.2,6495.0
2019.0,10.0,135.0,78.5,1.6,18990.0
2017.0,13799.0,150.0,47.9,1.2,10795.0
2016.0,17124.0,30.0,58.9,1.2,7995.0
2018.0,6393.0,145.0,60.1,1.0,7495.0
2020.0,1600.0,145.0,53.3,1.0,13495.0
2016.0,11.0,30.0,55.4,1.2,7970.0
2016.0,27542.0,30.0,61.7,1.7,11499.0
2018.0,5913.0,145.0,44.1,1.0,15498.0
2019.0,8492.0,135.0,78.5,1.6,22720.0
2016.0,31026.0,0.0,78.4,1.6,8322.0
2020.0,2000.0,145.0,48.7,1.6,22495.0
2015.0,25399.0,145.0,47.1,1.4,7998.0
2007.0,57000.0,125.0,51.4,1.1,1995.0
2017.0,20000.0,30.0,55.4,1.2,7799.0
2017.0,20477.0,145.0,57.7,1.2,7100.0
2018.0,10117.0,150.0,34.9,1.6,15990.0
2019.0,13184.0,145.0,35.3,1.6,15798.0
2018.0,15759.0,145.0,44.8,1.6,14690.0
2019.0,12763.0,145.0,34.9,1.6,15799.0
2016.0,12335.0,30.0,56.5,1.2,8995.0
2016.0,15085.0,30.0,58.9,1.0,9560.0
2019.0,7178.0,145.0,44.1,1.0,13970.0
2014.0,35541.0,145.0,53.3,1.7,9800.0
2016.0,25233.0,30.0,61.7,1.7,14995.0
2017.0,8474.0,145.0,58.9,1.2,9499.0
2018.0,5942.0,150.0,38.7,1.6,15495.0
2018.0,9505.0,150.0,52.3,1.0,12995.0
2017.0,11567.0,145.0,50.4,1.4,9500.0
2012.0,56582.0,20.0,61.4,1.2,3799.0
2017.0,19674.0,30.0,61.7,1.7,14498.0
2019.0,18731.0,145.0,36.2,1.6,18588.0
2018.0,11009.0,145.0,35.3,1.6,16850.0
2017.0,17839.0,145.0,58.9,1.2,8291.0
2020.0,7417.0,145.0,36.2,1.6,25000.0
2014.0,42332.0,150.0,47.1,1.4,6798.0
2018.0,23513.0,145.0,34.9,1.6,14498.0
2015.0,45908.0,200.0,43.6,1.6,6750.0
2017.0,29100.0,300.0,37.7,2.5,14777.0
2019.0,4000.0,135.0,78.5,1.6,23991.0
2015.0,29865.0,145.0,53.3,1.7,8595.0
2017.0,23855.0,30.0,61.7,1.7,13100.0
2017.0,6380.0,145.0,50.4,1.4,9490.0
2019.0,144.0,145.0,37.7,1.6,20990.0
2016.0,23764.0,240.0,42.8,2.2,18500.0
2019.0,2244.0,145.0,42.2,1.4,17480.0
2019.0,13484.0,145.0,46.3,1.2,10485.0
2019.0,4581.0,135.0,78.5,1.6,17560.0
2016.0,13500.0,20.0,60.1,1.0,6650.0
2016.0,32795.0,0.0,78.4,1.6,9000.0
2019.0,4687.0,145.0,49.6,1.0,10295.0
2019.0,3292.0,145.0,41.5,1.4,14998.0
2017.0,1847.0,20.0,60.1,1.0,7101.0
2018.0,14804.0,145.0,60.1,1.0,8490.0
2017.0,8962.0,145.0,60.1,1.0,7000.0
2018.0,21600.0,150.0,33.6,2.5,16790.0
2017.0,17095.0,145.0,60.1,1.0,6795.0
2016.0,21010.0,125.0,51.4,1.4,10000.0
2018.0,25968.0,150.0,47.9,1.2,8995.0
2018.0,7022.0,145.0,43.5,2.0,21590.0
2018.0,38687.0,145.0,52.3,1.4,10950.0
2019.0,5000.0,145.0,44.1,1.0,14399.0
2018.0,14927.0,145.0,56.5,1.0,10998.0
2013.0,16197.0,20.0,61.4,1.2,4740.0
2015.0,44444.0,30.0,57.6,1.2,6500.0
2017.0,38192.0,145.0,54.3,2.0,14985.0
2017.0,23434.0,145.0,55.4,1.2,8990.0
2020.0,5395.0,135.0,62.8,1.6,20995.0
2018.0,27452.0,135.0,78.5,1.6,16298.0
2018.0,32360.0,135.0,78.5,1.6,15795.0
2019.0,4500.0,145.0,50.4,1.6,25750.0
2019.0,13591.0,145.0,34.9,1.6,15498.0
2017.0,33000.0,135.0,78.5,1.6,13995.0
2016.0,28500.0,125.0,50.4,1.4,8189.0
2018.0,38560.0,145.0,37.7,2.5,14000.0
2017.0,30043.0,145.0,65.7,1.7,11120.0
2017.0,10193.0,145.0,60.1,1.0,6995.0
2016.0,51500.0,30.0,64.2,1.6,8995.0
2013.0,64500.0,20.0,61.4,1.2,3790.0
2019.0,10686.0,145.0,46.3,1.2,11489.0
2019.0,1497.0,145.0,49.6,1.0,9298.0
2018.0,10605.0,145.0,60.1,1.0,8000.0
2017.0,8129.0,20.0,60.1,1.0,7200.0
2020.0,101.0,145.0,56.5,1.0,11490.0
2018.0,15850.0,135.0,78.5,1.6,18000.0
2017.0,13217.0,145.0,50.4,1.4,9798.0
2015.0,27855.0,160.0,44.8,1.6,11243.0
2016.0,11869.0,30.0,56.5,1.2,8000.0
2016.0,33322.0,20.0,62.8,1.0,7821.0
2015.0,40000.0,125.0,51.4,1.4,7295.0
2018.0,10918.0,150.0,60.1,1.0,8349.0
2020.0,1475.0,145.0,36.2,1.6,24999.0
2019.0,12972.0,145.0,44.8,1.0,13600.0
2017.0,15326.0,145.0,65.7,1.7,10277.0
2018.0,12443.0,145.0,44.1,1.0,13998.0
2019.0,10914.0,150.0,57.6,1.2,9250.0
2018.0,12720.0,145.0,44.8,1.6,15500.0
2017.0,23643.0,145.0,61.7,1.7,13998.0
2017.0,12957.0,240.0,42.8,2.2,19498.0
2018.0,4245.0,145.0,60.1,1.0,7999.0
2017.0,23455.0,20.0,60.1,1.0,6498.0
2016.0,28390.0,235.0,38.7,1.6,10998.0
2018.0,23252.0,135.0,78.5,1.6,16498.0
2017.0,29673.0,145.0,57.7,1.2,6750.0
2014.0,48701.0,30.0,57.6,1.2,4999.0
2019.0,4638.0,150.0,47.9,1.2,10495.0
2015.0,27399.0,125.0,50.4,1.4,7699.0
2018.0,8239.0,145.0,60.1,1.0,7990.0
2017.0,19651.0,125.0,57.6,1.7,15236.0
2019.0,10.0,145.0,47.1,1.6,21000.0
2017.0,37302.0,145.0,61.7,1.7,11995.0
2017.0,23985.0,145.0,57.6,1.7,14750.0
2017.0,22795.0,30.0,57.7,1.2,7500.0
2018.0,8462.0,145.0,35.8,1.6,21999.0
2019.0,11750.0,150.0,34.9,1.6,15498.0
2018.0,7217.0,150.0,57.7,1.0,14394.0
2014.0,16059.0,30.0,57.6,1.2,6199.0
2019.0,14461.0,150.0,34.9,1.6,15498.0
2020.0,1420.0,145.0,46.3,1.2,12299.0
2019.0,10458.0,145.0,46.3,1.2,10500.0
2018.0,17940.0,145.0,46.3,1.2,9299.0
2018.0,31627.0,135.0,78.5,1.6,15795.0
2014.0,23026.0,30.0,57.6,1.2,5702.0
2016.0,48233.0,30.0,61.7,1.7,11798.0
2017.0,14977.0,30.0,57.7,1.2,7395.0
2019.0,11005.0,150.0,57.6,1.2,9250.0
2016.0,55088.0,330.0,33.6,2.5,12000.0
2018.0,18045.0,150.0,61.7,1.7,13985.0
2020.0,6000.0,150.0,44.1,1.0,15499.0
2019.0,10.0,145.0,52.3,1.6,16500.0
2017.0,17666.0,135.0,78.5,1.6,15989.0
2017.0,17717.0,145.0,55.4,1.2,9721.0
2015.0,54063.0,0.0,78.4,1.6,6990.0
2018.0,30287.0,145.0,56.5,1.0,9017.0
2017.0,14513.0,30.0,61.7,1.7,14495.0
2018.0,15673.0,145.0,74.3,1.6,11695.0
2018.0,7999.0,135.0,78.5,1.6,18498.0
2018.0,7482.0,145.0,44.8,1.6,14998.0
2019.0,8112.0,135.0,52.3,1.6,22858.0
2018.0,35458.0,145.0,57.7,1.2,5995.0
2019.0,10502.0,145.0,34.9,1.6,16611.0
2017.0,38249.0,140.0,78.5,1.6,12990.0
2015.0,25686.0,20.0,72.4,1.6,9250.0
2019.0,3844.0,145.0,31.7,2.5,17750.0
2016.0,15942.0,165.0,43.5,1.6,9499.0
2018.0,35757.0,145.0,28.0,2.5,16990.0
2013.0,58000.0,20.0,61.4,1.2,3995.0
2019.0,559.0,135.0,78.5,1.6,18299.0
2015.0,24042.0,145.0,47.1,1.4,7830.0
2018.0,13533.0,145.0,44.1,1.0,13470.0
2018.0,8454.0,145.0,60.1,1.0,7495.0
2014.0,13000.0,30.0,57.6,1.2,6390.0
2019.0,16295.0,145.0,46.3,1.2,9699.0
2017.0,17000.0,150.0,47.9,1.2,10295.0
2015.0,32806.0,20.0,60.1,1.0,5995.0
2017.0,33763.0,145.0,65.7,1.7,10498.0
2017.0,18281.0,30.0,55.4,1.2,8500.0
2014.0,47040.0,20.0,60.1,1.0,4791.0
2015.0,20660.0,30.0,65.7,1.7,10690.0
2016.0,29347.0,30.0,65.7,1.7,10998.0
2019.0,3210.0,145.0,48.7,1.6,25490.0
2017.0,25068.0,135.0,78.5,1.6,15995.0
2019.0,16070.0,145.0,34.9,1.6,15495.0
2017.0,26826.0,30.0,61.4,1.7,15498.0
2017.0,7608.0,145.0,38.7,1.6,16990.0
2017.0,32000.0,30.0,61.7,1.7,13950.0
2017.0,32467.0,235.0,42.8,2.2,18991.0
2015.0,50221.0,0.0,78.4,1.6,7298.0
2019.0,2544.0,145.0,31.7,2.5,19998.0
2019.0,16375.0,145.0,36.2,1.6,18495.0
2019.0,100.0,145.0,35.3,1.6,20990.0
2016.0,51696.0,30.0,61.7,1.7,11485.0
2019.0,3241.0,145.0,41.5,1.4,14998.0
2016.0,41593.0,0.0,78.4,1.6,8498.0
2018.0,5800.0,145.0,60.1,1.0,7600.0
2014.0,23346.0,30.0,57.6,1.2,6441.0
2016.0,32025.0,0.0,78.4,1.6,8998.0
2016.0,14785.0,200.0,46.3,2.2,19797.0
2018.0,33500.0,145.0,57.7,1.7,16495.0
2019.0,3391.0,145.0,34.0,2.0,22989.0
2017.0,25172.0,145.0,58.9,2.0,17800.0
2019.0,12273.0,145.0,44.1,1.0,13599.0
2016.0,27509.0,30.0,61.7,1.7,12698.0
2019.0,1498.0,145.0,51.4,1.6,20495.0
2016.0,17454.0,30.0,56.5,1.2,7495.0
2018.0,7809.0,145.0,44.8,1.6,13995.0
2016.0,43241.0,30.0,58.9,1.2,6999.0
2016.0,11255.0,200.0,46.3,2.2,17390.0
2019.0,6320.0,145.0,35.3,1.6,16000.0
2019.0,10000.0,150.0,34.9,1.6,17750.0
2019.0,3702.0,145.0,44.1,1.0,14770.0
2017.0,8133.0,30.0,61.7,1.7,12998.0
2016.0,38297.0,125.0,50.4,1.4,7298.0
2013.0,33145.0,20.0,61.4,1.2,4589.0
2017.0,13692.0,145.0,56.5,1.0,9998.0
2019.0,8245.0,135.0,78.5,1.6,18695.0
2019.0,7015.0,150.0,46.3,1.2,10699.0
2016.0,35251.0,30.0,61.7,1.7,13298.0
2016.0,31352.0,160.0,44.8,1.6,13495.0
2016.0,35696.0,30.0,61.7,1.7,12798.0
2016.0,17641.0,20.0,60.1,1.0,6999.0
2018.0,39010.0,145.0,37.7,2.5,13992.0
2018.0,6824.0,145.0,58.9,1.2,9689.0
2018.0,17356.0,150.0,47.9,1.2,9297.0
2017.0,27237.0,30.0,61.7,1.7,13995.0
2019.0,2251.0,150.0,49.6,1.0,13557.0
2018.0,11901.0,145.0,60.1,1.0,8295.0
2019.0,3826.0,145.0,47.9,1.0,10970.0
2017.0,27892.0,145.0,61.7,1.7,14495.0
2014.0,50664.0,145.0,53.3,1.7,7840.0
2014.0,45449.0,145.0,47.1,1.4,6750.0
2015.0,29861.0,30.0,55.4,1.2,6650.0
2014.0,31500.0,30.0,57.6,1.2,6000.0
2017.0,24963.0,150.0,61.4,1.7,14966.0
2019.0,14098.0,145.0,44.1,1.0,14750.0
2018.0,7594.0,145.0,60.1,1.0,7985.0
2017.0,32027.0,150.0,61.7,1.7,12900.0
2019.0,1023.0,145.0,46.3,1.2,12498.0
2016.0,36263.0,30.0,61.7,1.7,12795.0
2014.0,20303.0,30.0,57.6,1.2,5750.0
2017.0,41477.0,145.0,74.3,1.6,9990.0
2015.0,21575.0,20.0,72.4,1.6,7998.0
2018.0,16453.0,145.0,57.7,1.2,7569.0
2016.0,26804.0,30.0,61.7,1.7,12795.0
2017.0,19685.0,145.0,58.9,1.2,8498.0
2017.0,39620.0,145.0,61.4,1.7,15795.0
2018.0,15892.0,145.0,52.3,1.0,12769.0
2016.0,27696.0,125.0,50.4,1.4,7194.0
2019.0,2658.0,145.0,44.1,1.0,15995.0
2016.0,33403.0,20.0,60.1,1.0,5989.0
2018.0,10000.0,145.0,46.3,1.2,9999.0
2017.0,15814.0,145.0,52.3,1.4,12400.0
2017.0,20979.0,145.0,60.1,1.0,6890.0
2015.0,46045.0,265.0,42.2,2.2,16990.0
2015.0,12433.0,125.0,50.4,1.4,7999.0
2016.0,25233.0,235.0,43.5,2.0,14499.0
2019.0,5500.0,135.0,78.5,1.6,23991.0
2016.0,22665.0,160.0,44.8,1.6,10998.0
2019.0,25.0,145.0,49.6,1.0,10490.0
2016.0,52413.0,145.0,48.7,1.4,6990.0
2018.0,10819.0,150.0,60.1,1.0,7690.0
2015.0,41309.0,150.0,53.3,1.7,9000.0
2015.0,52747.0,265.0,41.5,2.0,9495.0
2013.0,47176.0,0.0,76.3,1.6,6000.0
2016.0,18252.0,125.0,57.6,1.7,13999.0
2018.0,16764.0,150.0,58.9,1.2,8895.0
2016.0,4210.0,165.0,43.5,1.6,9500.0
2018.0,15958.0,145.0,58.9,1.2,9499.0
2016.0,31334.0,235.0,38.7,1.6,10595.0
2017.0,35406.0,235.0,42.8,2.2,19770.0
2017.0,20664.0,145.0,47.9,1.2,7999.0
2017.0,19273.0,145.0,74.3,1.6,10785.0
2017.0,33067.0,145.0,65.7,1.7,11485.0
2019.0,4661.0,145.0,34.9,1.6,20995.0
2017.0,30345.0,125.0,57.6,1.7,17180.0
2018.0,11282.0,150.0,52.3,1.0,16000.0
2018.0,14007.0,145.0,44.8,1.6,14995.0
2019.0,555.0,145.0,34.0,2.0,24000.0
2019.0,2813.0,145.0,45.6,1.0,13750.0
2017.0,11333.0,145.0,61.4,1.7,16290.0
2018.0,10761.0,145.0,44.1,1.0,13649.0
2018.0,30012.0,145.0,55.4,0.0,7698.0
2015.0,42858.0,125.0,50.4,1.4,7295.0
2017.0,24602.0,150.0,61.7,1.7,13998.0
2017.0,14225.0,145.0,58.9,1.2,8260.0
2016.0,22431.0,30.0,55.4,1.2,7900.0
2019.0,17948.0,145.0,34.9,1.6,15498.0
2017.0,15618.0,145.0,60.1,1.0,7600.0
2019.0,2100.0,145.0,36.2,1.6,23000.0
2020.0,1298.0,145.0,46.3,1.2,12980.0
2018.0,18911.0,145.0,52.3,1.0,13998.0
2019.0,2269.0,145.0,31.7,2.5,22998.0
2017.0,28585.0,145.0,60.1,1.0,6820.0
2018.0,20796.0,145.0,45.6,1.4,9985.0
2015.0,39000.0,145.0,54.3,1.7,8490.0
2016.0,23190.0,30.0,61.7,1.7,13990.0
2019.0,3472.0,145.0,54.3,1.6,16000.0
2016.0,64074.0,20.0,62.8,1.0,7995.0
2016.0,45668.0,30.0,61.7,1.7,10800.0
2019.0,2160.0,145.0,44.1,1.0,15000.0
2017.0,23289.0,0.0,78.5,1.6,16999.0
2019.0,101.0,145.0,34.9,1.6,21490.0
2016.0,10200.0,200.0,46.3,2.2,17390.0
2018.0,17167.0,145.0,43.5,1.6,10990.0
2017.0,19049.0,200.0,47.1,2.2,18990.0
2017.0,13261.0,145.0,56.5,1.0,11260.0
2018.0,6933.0,150.0,44.1,1.0,14995.0
2016.0,10906.0,160.0,44.8,1.6,11180.0
2018.0,12130.0,145.0,57.7,1.0,9998.0
2016.0,11500.0,20.0,61.4,1.0,6995.0
2017.0,30490.0,145.0,60.1,1.0,6500.0
2017.0,32360.0,145.0,57.7,1.2,6230.0
2015.0,47049.0,160.0,51.4,2.0,9398.0
2018.0,8795.0,145.0,44.1,1.0,14298.0
2018.0,76.0,145.0,44.1,1.0,16995.0
2015.0,47588.0,145.0,48.7,1.4,7991.0
2019.0,30.0,145.0,54.3,1.6,16000.0
2017.0,18747.0,135.0,78.5,1.6,15470.0
2017.0,18732.0,145.0,60.1,1.0,6660.0
2017.0,19881.0,20.0,60.1,1.0,6995.0
2017.0,17526.0,145.0,57.6,1.7,14998.0
2018.0,12233.0,145.0,57.7,1.0,8921.0
2017.0,29158.0,30.0,61.7,1.7,13295.0
2019.0,3850.0,145.0,37.2,1.6,12490.0
2019.0,4489.0,135.0,62.8,1.6,21780.0
2018.0,9120.0,145.0,60.1,1.0,8250.0
2015.0,37000.0,30.0,55.4,1.2,6900.0
2016.0,36469.0,30.0,61.7,1.7,11678.0
2020.0,101.0,145.0,56.5,1.0,11491.0
2015.0,54000.0,265.0,42.2,2.2,14500.0
2019.0,10193.0,145.0,34.9,1.6,14995.0
2017.0,12490.0,160.0,44.8,1.6,12995.0
2017.0,32562.0,145.0,55.4,1.2,7599.0
2016.0,49000.0,200.0,47.9,2.0,15790.0
2016.0,20300.0,20.0,60.1,1.0,6400.0
2017.0,34498.0,30.0,61.7,1.7,13485.0
2019.0,9367.0,145.0,60.1,1.0,8000.0
2019.0,10003.0,150.0,50.4,1.6,24000.0
2017.0,25198.0,150.0,61.7,1.7,13790.0
2018.0,13820.0,145.0,52.3,1.0,13995.0
2017.0,19398.0,30.0,58.9,0.0,8600.0
2015.0,27584.0,0.0,78.4,1.6,8495.0
2017.0,18772.0,30.0,61.7,1.7,14490.0
2017.0,49174.0,145.0,44.8,1.6,11695.0
2019.0,1694.0,145.0,34.9,1.6,22000.0
2019.0,2684.0,145.0,34.9,1.6,17096.0
2018.0,16500.0,145.0,52.3,1.0,16995.0
2016.0,35474.0,30.0,61.7,1.7,12600.0
2016.0,20296.0,0.0,78.5,1.6,14270.0
2016.0,7600.0,30.0,57.6,1.2,8250.0
2013.0,50150.0,200.0,43.6,1.6,6995.0
2019.0,4000.0,145.0,49.6,1.0,8995.0
2019.0,9000.0,145.0,54.3,1.6,21490.0
2018.0,7248.0,145.0,57.7,1.2,8380.0
2017.0,8092.0,145.0,56.5,1.0,10800.0
2013.0,30536.0,145.0,47.1,1.4,6999.0
2019.0,25.0,145.0,34.9,1.6,17995.0
2017.0,22336.0,145.0,65.7,1.7,11698.0
2019.0,5338.0,145.0,34.9,1.6,16395.0
2017.0,23546.0,30.0,61.7,1.7,15500.0
2019.0,3500.0,145.0,35.3,1.6,20195.0
2017.0,28000.0,30.0,61.7,1.7,13400.0
2017.0,16570.0,150.0,52.3,1.4,11990.0
2017.0,20945.0,145.0,60.1,1.0,6989.0
2018.0,18276.0,145.0,60.1,1.0,8490.0
2016.0,25344.0,20.0,58.9,1.0,8796.0
2016.0,34000.0,30.0,55.4,1.2,7490.0
2019.0,508.0,145.0,48.7,1.6,18990.0
2016.0,53878.0,20.0,72.4,1.6,8999.0
2019.0,101.0,145.0,34.9,1.6,21490.0
2017.0,31406.0,145.0,43.5,1.6,8995.0
2017.0,36602.0,145.0,55.4,1.2,7499.0
2017.0,35753.0,200.0,47.1,2.0,18495.0
2016.0,53609.0,30.0,55.4,1.2,6549.0
2019.0,5874.0,145.0,36.2,1.6,21995.0
2016.0,21225.0,30.0,61.7,1.7,13495.0
2017.0,22969.0,145.0,60.1,1.0,6789.0
2019.0,100.0,145.0,60.1,1.0,8495.0
2016.0,28290.0,145.0,48.7,1.4,7995.0
2015.0,6413.0,30.0,55.4,1.2,7995.0
2018.0,8540.0,145.0,44.8,1.6,14943.0
2019.0,14614.0,145.0,60.1,1.0,7995.0
2019.0,9950.0,135.0,78.5,1.6,19981.0
2018.0,16777.0,150.0,55.4,1.2,10985.0
2014.0,19319.0,200.0,43.6,1.6,7495.0
2020.0,1550.0,145.0,34.9,1.6,18480.0
2019.0,7214.0,145.0,34.0,2.0,23995.0
2017.0,34476.0,30.0,61.7,1.7,12795.0
2016.0,29334.0,125.0,56.5,1.7,11598.0
2017.0,15455.0,30.0,61.7,1.7,14498.0
2017.0,29592.0,150.0,45.6,1.4,9995.0
2019.0,18.0,145.0,37.7,1.6,22000.0
2013.0,59039.0,0.0,74.3,1.6,5998.0
2019.0,16003.0,145.0,34.9,1.6,18500.0
2018.0,32652.0,145.0,57.7,1.7,16800.0
2016.0,45985.0,0.0,78.4,1.6,7790.0
2018.0,10429.0,150.0,56.5,1.0,11000.0
2018.0,5801.0,145.0,52.3,1.0,13298.0
2018.0,8847.0,145.0,44.1,1.0,14750.0
2019.0,11057.0,145.0,47.1,1.6,21750.0
2020.0,2500.0,145.0,46.3,1.2,12990.0
2019.0,1000.0,145.0,60.1,1.0,10995.0
2017.0,13635.0,165.0,44.8,1.6,12698.0
2017.0,31513.0,145.0,60.1,1.0,6300.0
2019.0,5000.0,150.0,36.2,1.6,22000.0
2016.0,28106.0,30.0,56.5,1.2,9295.0
2017.0,19769.0,150.0,44.8,1.6,12990.0
2020.0,3850.0,145.0,48.7,1.6,25995.0
2019.0,11133.0,145.0,34.9,1.6,15995.0
2017.0,5937.0,145.0,62.8,1.0,8995.0
2019.0,11686.0,150.0,34.9,1.6,15498.0
2017.0,32278.0,145.0,60.1,1.0,7259.0
2017.0,25665.0,150.0,44.8,1.6,13695.0
2017.0,28847.0,240.0,42.8,2.2,21499.0
2018.0,27317.0,145.0,52.3,1.0,14990.0
2016.0,52455.0,30.0,61.7,0.0,11500.0
2017.0,11018.0,0.0,78.5,1.6,15890.0
2017.0,31470.0,200.0,46.3,2.0,15270.0
2018.0,24040.0,145.0,57.7,1.2,7250.0
2017.0,30335.0,145.0,68.9,1.6,10299.0
2019.0,3000.0,145.0,60.1,1.6,15490.0
2019.0,4396.0,145.0,44.1,1.0,13998.0
2014.0,43482.0,20.0,60.1,1.0,5000.0
2017.0,13506.0,20.0,60.1,1.0,7000.0
2018.0,22773.0,145.0,60.1,1.0,7495.0
2019.0,4459.0,145.0,44.1,1.0,16495.0
2019.0,5222.0,135.0,78.5,1.6,22989.0
2016.0,10500.0,30.0,57.6,1.2,7997.0
2018.0,13421.0,150.0,48.7,1.6,17390.0
2018.0,6684.0,150.0,50.4,1.4,12000.0
2017.0,9859.0,145.0,60.1,1.0,7798.0
2017.0,27821.0,20.0,60.1,1.0,6690.0
2016.0,23315.0,20.0,60.1,1.0,5990.0
2017.0,38498.0,20.0,62.8,1.0,8292.0
2018.0,6816.0,145.0,44.8,1.6,12825.0
2018.0,14956.0,145.0,60.1,1.0,7695.0
2019.0,1026.0,145.0,37.7,1.6,21495.0
2018.0,12939.0,150.0,60.1,1.0,7291.0
2013.0,42709.0,20.0,61.4,1.2,4995.0
2018.0,5006.0,145.0,60.1,1.0,8000.0
2007.0,51279.0,200.0,40.9,1.6,3299.0
2018.0,11562.0,150.0,60.1,1.0,7291.0
2018.0,14585.0,140.0,78.5,1.6,15980.0
2019.0,8862.0,135.0,62.8,1.6,19970.0
2017.0,18027.0,145.0,48.7,1.4,9650.0
2017.0,27860.0,0.0,78.5,1.6,14895.0
2019.0,2125.0,135.0,62.8,1.6,20495.0
2016.0,32572.0,145.0,48.7,1.4,8698.0
2018.0,20169.0,145.0,60.1,1.0,7250.0
2017.0,26711.0,200.0,47.1,2.2,19495.0
2018.0,4650.0,145.0,56.5,1.0,11995.0
2018.0,21000.0,145.0,34.9,1.6,14991.0
2014.0,47961.0,30.0,64.2,1.6,5495.0
2017.0,29275.0,240.0,43.5,2.0,18000.0
2015.0,33036.0,20.0,67.3,1.7,9498.0
2018.0,11006.0,150.0,47.9,1.2,11250.0
2020.0,2.0,145.0,56.5,1.0,12394.0
2016.0,23656.0,235.0,42.8,2.2,17733.0
2018.0,17287.0,145.0,61.7,1.7,14400.0
2018.0,9328.0,150.0,50.4,1.4,10500.0
2019.0,357.0,145.0,34.5,1.6,14062.0
2018.0,27855.0,145.0,47.1,2.0,15815.0
2018.0,9458.0,145.0,60.1,1.0,7500.0
2018.0,16700.0,145.0,44.1,1.0,13295.0
2016.0,15728.0,165.0,43.5,1.6,9750.0
2017.0,30870.0,150.0,61.7,1.7,14500.0
2017.0,10587.0,145.0,61.7,1.7,13895.0
